date,state,percentile,variable,income
2024-01-01,Sarawak,41,mean,4713.0
2024-01-01,Sarawak,41,median,4713.0
2024-01-01,Sarawak,41,minimum,4670.0
2024-01-01,Sarawak,41,maximum,4762.0
2024-01-01,Sarawak,42,mean,4811.0
2024-01-01,Sarawak,42,median,4816.0
2024-01-01,Sarawak,42,minimum,4764.0
2024-01-01,Sarawak,42,maximum,4857.0
2024-01-01,Sarawak,43,mean,4897.0
2024-01-01,Sarawak,43,median,4898.0
2024-01-01,Sarawak,43,minimum,4857.0
2024-01-01,Sarawak,43,maximum,4937.0
2024-01-01,Sarawak,44,mean,4982.0
2024-01-01,Sarawak,44,median,4983.0
2024-01-01,Sarawak,44,minimum,4938.0
2024-01-01,Sarawak,44,maximum,5021.0
2024-01-01,Sarawak,45,mean,5060.0
2024-01-01,Sarawak,45,median,5062.0
2024-01-01,Sarawak,45,minimum,5021.0
2024-01-01,Sarawak,45,maximum,5098.0
2024-01-01,Sarawak,46,mean,5137.0
2024-01-01,Sarawak,46,median,5139.0
2024-01-01,Sarawak,46,minimum,5098.0
2024-01-01,Sarawak,46,maximum,5176.0
2024-01-01,Sarawak,47,mean,5207.0
2024-01-01,Sarawak,47,median,5206.0
2024-01-01,Sarawak,47,minimum,5177.0
2024-01-01,Sarawak,47,maximum,5245.0
2024-01-01,Sarawak,48,mean,5291.0
2024-01-01,Sarawak,48,median,5296.0
2024-01-01,Sarawak,48,minimum,5247.0
2024-01-01,Sarawak,48,maximum,5328.0
2024-01-01,Sarawak,49,mean,5372.0
2024-01-01,Sarawak,49,median,5371.0
2024-01-01,Sarawak,49,minimum,5329.0
2024-01-01,Sarawak,49,maximum,5412.0
2024-01-01,Sarawak,50,mean,5457.0
2024-01-01,Sarawak,50,median,5454.0
2024-01-01,Sarawak,50,minimum,5414.0
2024-01-01,Sarawak,50,maximum,5504.0
2024-01-01,Sarawak,51,mean,5550.0
2024-01-01,Sarawak,51,median,5552.0
2024-01-01,Sarawak,51,minimum,5504.0
2024-01-01,Sarawak,51,maximum,5586.0
2024-01-01,Sarawak,52,mean,5636.0
2024-01-01,Sarawak,52,median,5631.0
2024-01-01,Sarawak,52,minimum,5587.0
2024-01-01,Sarawak,52,maximum,5685.0
2024-01-01,Sarawak,53,mean,5724.0
2024-01-01,Sarawak,53,median,5724.0
2024-01-01,Sarawak,53,minimum,5687.0
2024-01-01,Sarawak,53,maximum,5764.0
2024-01-01,Sarawak,54,mean,5818.0
2024-01-01,Sarawak,54,median,5816.0
2024-01-01,Sarawak,54,minimum,5764.0
2024-01-01,Sarawak,54,maximum,5873.0
2024-01-01,Sarawak,55,mean,5918.0
2024-01-01,Sarawak,55,median,5917.0
2024-01-01,Sarawak,55,minimum,5874.0
2024-01-01,Sarawak,55,maximum,5961.0
2024-01-01,Sarawak,56,mean,6009.0
2024-01-01,Sarawak,56,median,6006.0
2024-01-01,Sarawak,56,minimum,5962.0
2024-01-01,Sarawak,56,maximum,6068.0
2024-01-01,Sarawak,57,mean,6116.0
2024-01-01,Sarawak,57,median,6113.0
2024-01-01,Sarawak,57,minimum,6068.0
2024-01-01,Sarawak,57,maximum,6167.0
2024-01-01,Sarawak,58,mean,6232.0
2024-01-01,Sarawak,58,median,6241.0
2024-01-01,Sarawak,58,minimum,6169.0
2024-01-01,Sarawak,58,maximum,6289.0
2024-01-01,Sarawak,59,mean,6350.0
2024-01-01,Sarawak,59,median,6350.0
2024-01-01,Sarawak,59,minimum,6290.0
2024-01-01,Sarawak,59,maximum,6404.0
2024-01-01,Sarawak,60,mean,6465.0
2024-01-01,Sarawak,60,median,6466.0
2024-01-01,Sarawak,60,minimum,6405.0
2024-01-01,Sarawak,60,maximum,6526.0
2024-01-01,Sarawak,61,mean,6588.0
2024-01-01,Sarawak,61,median,6591.0
2024-01-01,Sarawak,61,minimum,6526.0
2024-01-01,Sarawak,61,maximum,6632.0
2024-01-01,Sarawak,62,mean,6690.0
2024-01-01,Sarawak,62,median,6692.0
2024-01-01,Sarawak,62,minimum,6633.0
2024-01-01,Sarawak,62,maximum,6759.0
2024-01-01,Sarawak,63,mean,6813.0
2024-01-01,Sarawak,63,median,6814.0
2024-01-01,Sarawak,63,minimum,6760.0
2024-01-01,Sarawak,63,maximum,6866.0
2024-01-01,Sarawak,64,mean,6922.0
2024-01-01,Sarawak,64,median,6924.0
2024-01-01,Sarawak,64,minimum,6869.0
2024-01-01,Sarawak,64,maximum,6976.0
2024-01-01,Sarawak,65,mean,7016.0
2024-01-01,Sarawak,65,median,7012.0
2024-01-01,Sarawak,65,minimum,6976.0
2024-01-01,Sarawak,65,maximum,7067.0
2024-01-01,Sarawak,66,mean,7147.0
2024-01-01,Sarawak,66,median,7149.0
2024-01-01,Sarawak,66,minimum,7070.0
2024-01-01,Sarawak,66,maximum,7215.0
2024-01-01,Sarawak,67,mean,7287.0
2024-01-01,Sarawak,67,median,7289.0
2024-01-01,Sarawak,67,minimum,7216.0
2024-01-01,Sarawak,67,maximum,7333.0
2024-01-01,Sarawak,68,mean,7420.0
2024-01-01,Sarawak,68,median,7420.0
2024-01-01,Sarawak,68,minimum,7334.0
2024-01-01,Sarawak,68,maximum,7497.0
2024-01-01,Sarawak,69,mean,7577.0
2024-01-01,Sarawak,69,median,7591.0
2024-01-01,Sarawak,69,minimum,7498.0
2024-01-01,Sarawak,69,maximum,7640.0
2024-01-01,Sarawak,70,mean,7714.0
2024-01-01,Sarawak,70,median,7708.0
2024-01-01,Sarawak,70,minimum,7641.0
2024-01-01,Sarawak,70,maximum,7795.0
2024-01-01,Sarawak,71,mean,7878.0
2024-01-01,Sarawak,71,median,7876.0
2024-01-01,Sarawak,71,minimum,7795.0
2024-01-01,Sarawak,71,maximum,7963.0
2024-01-01,Sarawak,72,mean,8047.0
2024-01-01,Sarawak,72,median,8052.0
2024-01-01,Sarawak,72,minimum,7965.0
2024-01-01,Sarawak,72,maximum,8124.0
2024-01-01,Sarawak,73,mean,8227.0
2024-01-01,Sarawak,73,median,8215.0
2024-01-01,Sarawak,73,minimum,8124.0
2024-01-01,Sarawak,73,maximum,8330.0
2024-01-01,Sarawak,74,mean,8406.0
2024-01-01,Sarawak,74,median,8394.0
2024-01-01,Sarawak,74,minimum,8333.0
2024-01-01,Sarawak,74,maximum,8494.0
2024-01-01,Sarawak,75,mean,8567.0
2024-01-01,Sarawak,75,median,8570.0
2024-01-01,Sarawak,75,minimum,8495.0
2024-01-01,Sarawak,75,maximum,8647.0
2024-01-01,Sarawak,76,mean,8725.0
2024-01-01,Sarawak,76,median,8734.0
2024-01-01,Sarawak,76,minimum,8647.0
2024-01-01,Sarawak,76,maximum,8806.0
2024-01-01,Sarawak,77,mean,8933.0
2024-01-01,Sarawak,77,median,8946.0
2024-01-01,Sarawak,77,minimum,8807.0
2024-01-01,Sarawak,77,maximum,9049.0
2024-01-01,Sarawak,78,mean,9139.0
2024-01-01,Sarawak,78,median,9134.0
2024-01-01,Sarawak,78,minimum,9051.0
2024-01-01,Sarawak,78,maximum,9235.0
2024-01-01,Sarawak,79,mean,9351.0
2024-01-01,Sarawak,79,median,9356.0
2024-01-01,Sarawak,79,minimum,9236.0
2024-01-01,Sarawak,79,maximum,9480.0
2024-01-01,Sarawak,80,mean,9592.0
2024-01-01,Sarawak,80,median,9594.0
2024-01-01,Sarawak,80,minimum,9481.0
2024-01-01,Sarawak,80,maximum,9709.0
2024-01-01,Sarawak,81,mean,9846.0
2024-01-01,Sarawak,81,median,9848.0
2024-01-01,Sarawak,81,minimum,9711.0
2024-01-01,Sarawak,81,maximum,9963.0
2024-01-01,Sarawak,82,mean,10094.0
2024-01-01,Sarawak,82,median,10094.0
2024-01-01,Sarawak,82,minimum,9970.0
2024-01-01,Sarawak,82,maximum,10189.0
2024-01-01,Sarawak,83,mean,10330.0
2024-01-01,Sarawak,83,median,10318.0
2024-01-01,Sarawak,83,minimum,10192.0
2024-01-01,Sarawak,83,maximum,10484.0
2024-01-01,Sarawak,84,mean,10646.0
2024-01-01,Sarawak,84,median,10643.0
2024-01-01,Sarawak,84,minimum,10486.0
2024-01-01,Sarawak,84,maximum,10814.0
2024-01-01,Sarawak,85,mean,10990.0
2024-01-01,Sarawak,85,median,11009.0
2024-01-01,Sarawak,85,minimum,10816.0
2024-01-01,Sarawak,85,maximum,11150.0
2024-01-01,Sarawak,86,mean,11285.0
2024-01-01,Sarawak,86,median,11307.0
2024-01-01,Sarawak,86,minimum,11150.0
2024-01-01,Sarawak,86,maximum,11403.0
2024-01-01,Sarawak,87,mean,11654.0
2024-01-01,Sarawak,87,median,11679.0
2024-01-01,Sarawak,87,minimum,11415.0
2024-01-01,Sarawak,87,maximum,11867.0
2024-01-01,Sarawak,88,mean,12098.0
2024-01-01,Sarawak,88,median,12073.0
2024-01-01,Sarawak,88,minimum,11870.0
2024-01-01,Sarawak,88,maximum,12366.0
2024-01-01,Sarawak,89,mean,12551.0
2024-01-01,Sarawak,89,median,12572.0
2024-01-01,Sarawak,89,minimum,12373.0
2024-01-01,Sarawak,89,maximum,12719.0
2024-01-01,Sarawak,90,mean,12929.0
2024-01-01,Sarawak,90,median,12920.0
2024-01-01,Sarawak,90,minimum,12726.0
2024-01-01,Sarawak,90,maximum,13159.0
2024-01-01,Sarawak,91,mean,13344.0
2024-01-01,Sarawak,91,median,13323.0
2024-01-01,Sarawak,91,minimum,13167.0
2024-01-01,Sarawak,91,maximum,13558.0
2024-01-01,Sarawak,92,mean,13856.0
2024-01-01,Sarawak,92,median,13855.0
2024-01-01,Sarawak,92,minimum,13562.0
2024-01-01,Sarawak,92,maximum,14101.0
2024-01-01,Sarawak,93,mean,14446.0
2024-01-01,Sarawak,93,median,14446.0
2024-01-01,Sarawak,93,minimum,14105.0
2024-01-01,Sarawak,93,maximum,14849.0
2024-01-01,Sarawak,94,mean,15194.0
2024-01-01,Sarawak,94,median,15158.0
2024-01-01,Sarawak,94,minimum,14855.0
2024-01-01,Sarawak,94,maximum,15539.0
2024-01-01,Sarawak,95,mean,15971.0
2024-01-01,Sarawak,95,median,15956.0
2024-01-01,Sarawak,95,minimum,15594.0
2024-01-01,Sarawak,95,maximum,16438.0
2024-01-01,Sarawak,96,mean,17097.0
2024-01-01,Sarawak,96,median,17096.0
2024-01-01,Sarawak,96,minimum,16440.0
2024-01-01,Sarawak,96,maximum,17744.0
2024-01-01,Sarawak,97,mean,18564.0
2024-01-01,Sarawak,97,median,18579.0
2024-01-01,Sarawak,97,minimum,17796.0
2024-01-01,Sarawak,97,maximum,19320.0
2024-01-01,Sarawak,98,mean,20513.0
2024-01-01,Sarawak,98,median,20584.0
2024-01-01,Sarawak,98,minimum,19331.0
2024-01-01,Sarawak,98,maximum,21615.0
2024-01-01,Sarawak,99,mean,23849.0
2024-01-01,Sarawak,99,median,23447.0
2024-01-01,Sarawak,99,minimum,21669.0
2024-01-01,Sarawak,99,maximum,26228.0
2024-01-01,Sarawak,100,mean,35318.0
2024-01-01,Sarawak,100,median,30911.0
2024-01-01,Sarawak,100,minimum,26449.0
2024-01-01,Sarawak,100,maximum,
2024-01-01,Selangor,1,mean,2566.0
2024-01-01,Selangor,1,median,2604.0
2024-01-01,Selangor,1,minimum,
2024-01-01,Selangor,1,maximum,3027.0
2024-01-01,Selangor,2,mean,3292.0
2024-01-01,Selangor,2,median,3304.0
2024-01-01,Selangor,2,minimum,3033.0
2024-01-01,Selangor,2,maximum,3512.0
2024-01-01,Selangor,3,mean,3773.0
2024-01-01,Selangor,3,median,3784.0
2024-01-01,Selangor,3,minimum,3517.0
2024-01-01,Selangor,3,maximum,3967.0
2024-01-01,Selangor,4,mean,4155.0
2024-01-01,Selangor,4,median,4148.0
2024-01-01,Selangor,4,minimum,3968.0
2024-01-01,Selangor,4,maximum,4304.0
2024-01-01,Selangor,5,mean,4449.0
2024-01-01,Selangor,5,median,4443.0
2024-01-01,Selangor,5,minimum,4306.0
2024-01-01,Selangor,5,maximum,4567.0
2024-01-01,Selangor,6,mean,4720.0
2024-01-01,Selangor,6,median,4723.0
2024-01-01,Selangor,6,minimum,4567.0
2024-01-01,Selangor,6,maximum,4837.0
2024-01-01,Selangor,7,mean,4960.0
2024-01-01,Selangor,7,median,4972.0
2024-01-01,Selangor,7,minimum,4842.0
2024-01-01,Selangor,7,maximum,5067.0
2024-01-01,Selangor,8,mean,5158.0
2024-01-01,Selangor,8,median,5159.0
2024-01-01,Selangor,8,minimum,5073.0
2024-01-01,Selangor,8,maximum,5253.0
2024-01-01,Selangor,9,mean,5382.0
2024-01-01,Selangor,9,median,5395.0
2024-01-01,Selangor,9,minimum,5254.0
2024-01-01,Selangor,9,maximum,5502.0
2024-01-01,Selangor,10,mean,5581.0
2024-01-01,Selangor,10,median,5583.0
2024-01-01,Selangor,10,minimum,5505.0
2024-01-01,Selangor,10,maximum,5643.0
2024-01-01,Selangor,11,mean,5704.0
2024-01-01,Selangor,11,median,5701.0
2024-01-01,Selangor,11,minimum,5643.0
2024-01-01,Selangor,11,maximum,5770.0
2024-01-01,Selangor,12,mean,5848.0
2024-01-01,Selangor,12,median,5856.0
2024-01-01,Selangor,12,minimum,5770.0
2024-01-01,Selangor,12,maximum,5913.0
2024-01-01,Selangor,13,mean,6036.0
2024-01-01,Selangor,13,median,6039.0
2024-01-01,Selangor,13,minimum,5917.0
2024-01-01,Selangor,13,maximum,6189.0
2024-01-01,Selangor,14,mean,6318.0
2024-01-01,Selangor,14,median,6323.0
2024-01-01,Selangor,14,minimum,6190.0
2024-01-01,Selangor,14,maximum,6402.0
2024-01-01,Selangor,15,mean,6482.0
2024-01-01,Selangor,15,median,6487.0
2024-01-01,Selangor,15,minimum,6404.0
2024-01-01,Selangor,15,maximum,6559.0
2024-01-01,Selangor,16,mean,6636.0
2024-01-01,Selangor,16,median,6634.0
2024-01-01,Selangor,16,minimum,6561.0
2024-01-01,Selangor,16,maximum,6706.0
2024-01-01,Selangor,17,mean,6754.0
2024-01-01,Selangor,17,median,6756.0
2024-01-01,Selangor,17,minimum,6710.0
2024-01-01,Selangor,17,maximum,6797.0
2024-01-01,Selangor,18,mean,6849.0
2024-01-01,Selangor,18,median,6845.0
2024-01-01,Selangor,18,minimum,6798.0
2024-01-01,Selangor,18,maximum,6915.0
2024-01-01,Selangor,19,mean,6961.0
2024-01-01,Selangor,19,median,6954.0
2024-01-01,Selangor,19,minimum,6917.0
2024-01-01,Selangor,19,maximum,7018.0
2024-01-01,Selangor,20,mean,7187.0
2024-01-01,Selangor,20,median,7184.0
2024-01-01,Selangor,20,minimum,7021.0
2024-01-01,Selangor,20,maximum,7375.0
2024-01-01,Selangor,21,mean,7495.0
2024-01-01,Selangor,21,median,7492.0
2024-01-01,Selangor,21,minimum,7380.0
2024-01-01,Selangor,21,maximum,7588.0
2024-01-01,Selangor,22,mean,7647.0
2024-01-01,Selangor,22,median,7647.0
2024-01-01,Selangor,22,minimum,7591.0
2024-01-01,Selangor,22,maximum,7714.0
2024-01-01,Selangor,23,mean,7777.0
2024-01-01,Selangor,23,median,7777.0
2024-01-01,Selangor,23,minimum,7723.0
2024-01-01,Selangor,23,maximum,7834.0
2024-01-01,Selangor,24,mean,7887.0
2024-01-01,Selangor,24,median,7882.0
2024-01-01,Selangor,24,minimum,7835.0
2024-01-01,Selangor,24,maximum,7946.0
2024-01-01,Selangor,25,mean,7996.0
2024-01-01,Selangor,25,median,7998.0
2024-01-01,Selangor,25,minimum,7946.0
2024-01-01,Selangor,25,maximum,8042.0
2024-01-01,Selangor,26,mean,8166.0
2024-01-01,Selangor,26,median,8164.0
2024-01-01,Selangor,26,minimum,8043.0
2024-01-01,Selangor,26,maximum,8267.0
2024-01-01,Selangor,27,mean,8367.0
2024-01-01,Selangor,27,median,8374.0
2024-01-01,Selangor,27,minimum,8279.0
2024-01-01,Selangor,27,maximum,8431.0
2024-01-01,Selangor,28,mean,8464.0
2024-01-01,Selangor,28,median,8464.0
2024-01-01,Selangor,28,minimum,8432.0
2024-01-01,Selangor,28,maximum,8489.0
2024-01-01,Selangor,29,mean,8520.0
2024-01-01,Selangor,29,median,8520.0
2024-01-01,Selangor,29,minimum,8490.0
2024-01-01,Selangor,29,maximum,8544.0
2024-01-01,Selangor,30,mean,8588.0
2024-01-01,Selangor,30,median,8592.0
2024-01-01,Selangor,30,minimum,8545.0
2024-01-01,Selangor,30,maximum,8639.0
2024-01-01,Selangor,31,mean,8676.0
2024-01-01,Selangor,31,median,8673.0
2024-01-01,Selangor,31,minimum,8640.0
2024-01-01,Selangor,31,maximum,8711.0
2024-01-01,Selangor,32,mean,8754.0
2024-01-01,Selangor,32,median,8759.0
2024-01-01,Selangor,32,minimum,8713.0
2024-01-01,Selangor,32,maximum,8792.0
2024-01-01,Selangor,33,mean,8825.0
2024-01-01,Selangor,33,median,8821.0
2024-01-01,Selangor,33,minimum,8792.0
2024-01-01,Selangor,33,maximum,8862.0
2024-01-01,Selangor,34,mean,8897.0
2024-01-01,Selangor,34,median,8896.0
2024-01-01,Selangor,34,minimum,8862.0
2024-01-01,Selangor,34,maximum,8948.0
2024-01-01,Selangor,35,mean,9005.0
2024-01-01,Selangor,35,median,9002.0
2024-01-01,Selangor,35,minimum,8950.0
2024-01-01,Selangor,35,maximum,9077.0
2024-01-01,Selangor,36,mean,9125.0
2024-01-01,Selangor,36,median,9130.0
2024-01-01,Selangor,36,minimum,9077.0
2024-01-01,Selangor,36,maximum,9169.0
2024-01-01,Selangor,37,mean,9220.0
2024-01-01,Selangor,37,median,9220.0
2024-01-01,Selangor,37,minimum,9174.0
2024-01-01,Selangor,37,maximum,9269.0
2024-01-01,Selangor,38,mean,9324.0
2024-01-01,Selangor,38,median,9322.0
2024-01-01,Selangor,38,minimum,9270.0
2024-01-01,Selangor,38,maximum,9381.0
2024-01-01,Selangor,39,mean,9431.0
2024-01-01,Selangor,39,median,9431.0
2024-01-01,Selangor,39,minimum,9388.0
2024-01-01,Selangor,39,maximum,9470.0
2024-01-01,Selangor,40,mean,9515.0
2024-01-01,Selangor,40,median,9515.0
2024-01-01,Selangor,40,minimum,9471.0
2024-01-01,Selangor,40,maximum,9572.0
2024-01-01,Selangor,41,mean,9620.0
2024-01-01,Selangor,41,median,9617.0
2024-01-01,Selangor,41,minimum,9573.0
2024-01-01,Selangor,41,maximum,9682.0
2024-01-01,Selangor,42,mean,9736.0
2024-01-01,Selangor,42,median,9727.0
2024-01-01,Selangor,42,minimum,9683.0
2024-01-01,Selangor,42,maximum,9801.0
2024-01-01,Selangor,43,mean,9872.0
2024-01-01,Selangor,43,median,9875.0
2024-01-01,Selangor,43,minimum,9804.0
2024-01-01,Selangor,43,maximum,9989.0
2024-01-01,Selangor,44,mean,10094.0
2024-01-01,Selangor,44,median,10096.0
2024-01-01,Selangor,44,minimum,9992.0
2024-01-01,Selangor,44,maximum,10160.0
2024-01-01,Selangor,45,mean,10214.0
2024-01-01,Selangor,45,median,10210.0
2024-01-01,Selangor,45,minimum,10161.0
2024-01-01,Selangor,45,maximum,10272.0
2024-01-01,Selangor,46,mean,10314.0
2024-01-01,Selangor,46,median,10313.0
2024-01-01,Selangor,46,minimum,10274.0
2024-01-01,Selangor,46,maximum,10358.0
2024-01-01,Selangor,47,mean,10405.0
2024-01-01,Selangor,47,median,10399.0
2024-01-01,Selangor,47,minimum,10359.0
2024-01-01,Selangor,47,maximum,10452.0
2024-01-01,Selangor,48,mean,10497.0
2024-01-01,Selangor,48,median,10498.0
2024-01-01,Selangor,48,minimum,10453.0
2024-01-01,Selangor,48,maximum,10539.0
2024-01-01,Selangor,49,mean,10584.0
2024-01-01,Selangor,49,median,10583.0
2024-01-01,Selangor,49,minimum,10541.0
2024-01-01,Selangor,49,maximum,10624.0
2024-01-01,Selangor,50,mean,10674.0
2024-01-01,Selangor,50,median,10676.0
2024-01-01,Selangor,50,minimum,10624.0
2024-01-01,Selangor,50,maximum,10726.0
2024-01-01,Selangor,51,mean,10770.0
2024-01-01,Selangor,51,median,10768.0
2024-01-01,Selangor,51,minimum,10728.0
2024-01-01,Selangor,51,maximum,10803.0
2024-01-01,Selangor,52,mean,10842.0
2024-01-01,Selangor,52,median,10842.0
2024-01-01,Selangor,52,minimum,10803.0
2024-01-01,Selangor,52,maximum,10886.0
2024-01-01,Selangor,53,mean,10945.0
2024-01-01,Selangor,53,median,10945.0
2024-01-01,Selangor,53,minimum,10887.0
2024-01-01,Selangor,53,maximum,10996.0
2024-01-01,Selangor,54,mean,11042.0
2024-01-01,Selangor,54,median,11039.0
2024-01-01,Selangor,54,minimum,10997.0
2024-01-01,Selangor,54,maximum,11085.0
2024-01-01,Selangor,55,mean,11124.0
2024-01-01,Selangor,55,median,11123.0
2024-01-01,Selangor,55,minimum,11086.0
2024-01-01,Selangor,55,maximum,11167.0
2024-01-01,Selangor,56,mean,11223.0
2024-01-01,Selangor,56,median,11223.0
2024-01-01,Selangor,56,minimum,11170.0
2024-01-01,Selangor,56,maximum,11281.0
2024-01-01,Selangor,57,mean,11320.0
2024-01-01,Selangor,57,median,11314.0
2024-01-01,Selangor,57,minimum,11281.0
2024-01-01,Selangor,57,maximum,11363.0
2024-01-01,Selangor,58,mean,11415.0
2024-01-01,Selangor,58,median,11415.0
2024-01-01,Selangor,58,minimum,11366.0
2024-01-01,Selangor,58,maximum,11461.0
2024-01-01,Selangor,59,mean,11510.0
2024-01-01,Selangor,59,median,11509.0
2024-01-01,Selangor,59,minimum,11463.0
2024-01-01,Selangor,59,maximum,11576.0
2024-01-01,Selangor,60,mean,11742.0
2024-01-01,Selangor,60,median,11744.0
2024-01-01,Selangor,60,minimum,11584.0
2024-01-01,Selangor,60,maximum,11894.0
2024-01-01,Selangor,61,mean,12031.0
2024-01-01,Selangor,61,median,12037.0
2024-01-01,Selangor,61,minimum,11895.0
2024-01-01,Selangor,61,maximum,12177.0
2024-01-01,Selangor,62,mean,12266.0
2024-01-01,Selangor,62,median,12264.0
2024-01-01,Selangor,62,minimum,12179.0
2024-01-01,Selangor,62,maximum,12350.0
2024-01-01,Selangor,63,mean,12435.0
2024-01-01,Selangor,63,median,12442.0
2024-01-01,Selangor,63,minimum,12351.0
2024-01-01,Selangor,63,maximum,12508.0
2024-01-01,Selangor,64,mean,12607.0
2024-01-01,Selangor,64,median,12620.0
2024-01-01,Selangor,64,minimum,12512.0
2024-01-01,Selangor,64,maximum,12672.0
2024-01-01,Selangor,65,mean,12737.0
2024-01-01,Selangor,65,median,12735.0
2024-01-01,Selangor,65,minimum,12674.0
2024-01-01,Selangor,65,maximum,12808.0
2024-01-01,Selangor,66,mean,12864.0
2024-01-01,Selangor,66,median,12863.0
2024-01-01,Selangor,66,minimum,12809.0
2024-01-01,Selangor,66,maximum,12930.0
2024-01-01,Selangor,67,mean,13009.0
2024-01-01,Selangor,67,median,13013.0
2024-01-01,Selangor,67,minimum,12931.0
2024-01-01,Selangor,67,maximum,13083.0
2024-01-01,Selangor,68,mean,13186.0
2024-01-01,Selangor,68,median,13191.0
2024-01-01,Selangor,68,minimum,13086.0
2024-01-01,Selangor,68,maximum,13253.0
2024-01-01,Selangor,69,mean,13325.0
2024-01-01,Selangor,69,median,13326.0
2024-01-01,Selangor,69,minimum,13257.0
2024-01-01,Selangor,69,maximum,13409.0
2024-01-01,Selangor,70,mean,13515.0
2024-01-01,Selangor,70,median,13517.0
2024-01-01,Selangor,70,minimum,13409.0
2024-01-01,Selangor,70,maximum,13598.0
2024-01-01,Selangor,71,mean,13665.0
2024-01-01,Selangor,71,median,13663.0
2024-01-01,Selangor,71,minimum,13602.0
2024-01-01,Selangor,71,maximum,13727.0
2024-01-01,Selangor,72,mean,13793.0
2024-01-01,Selangor,72,median,13796.0
2024-01-01,Selangor,72,minimum,13727.0
2024-01-01,Selangor,72,maximum,13859.0
2024-01-01,Selangor,73,mean,13948.0
2024-01-01,Selangor,73,median,13949.0
2024-01-01,Selangor,73,minimum,13859.0
2024-01-01,Selangor,73,maximum,14053.0
2024-01-01,Selangor,74,mean,14144.0
2024-01-01,Selangor,74,median,14151.0
2024-01-01,Selangor,74,minimum,14055.0
2024-01-01,Selangor,74,maximum,14216.0
2024-01-01,Selangor,75,mean,14338.0
2024-01-01,Selangor,75,median,14330.0
2024-01-01,Selangor,75,minimum,14217.0
2024-01-01,Selangor,75,maximum,14465.0
2024-01-01,Selangor,76,mean,14601.0
2024-01-01,Selangor,76,median,14580.0
2024-01-01,Selangor,76,minimum,14473.0
2024-01-01,Selangor,76,maximum,14785.0
2024-01-01,Selangor,77,mean,15073.0
2024-01-01,Selangor,77,median,15100.0
2024-01-01,Selangor,77,minimum,14786.0
2024-01-01,Selangor,77,maximum,15229.0
2024-01-01,Selangor,78,mean,15367.0
2024-01-01,Selangor,78,median,15363.0
2024-01-01,Selangor,78,minimum,15234.0
2024-01-01,Selangor,78,maximum,15492.0
2024-01-01,Selangor,79,mean,15629.0
2024-01-01,Selangor,79,median,15637.0
2024-01-01,Selangor,79,minimum,15492.0
2024-01-01,Selangor,79,maximum,15764.0
2024-01-01,Selangor,80,mean,15903.0
2024-01-01,Selangor,80,median,15899.0
2024-01-01,Selangor,80,minimum,15769.0
2024-01-01,Selangor,80,maximum,16033.0
2024-01-01,Selangor,81,mean,16251.0
2024-01-01,Selangor,81,median,16234.0
2024-01-01,Selangor,81,minimum,16051.0
2024-01-01,Selangor,81,maximum,16490.0
2024-01-01,Selangor,82,mean,16674.0
2024-01-01,Selangor,82,median,16670.0
2024-01-01,Selangor,82,minimum,16495.0
2024-01-01,Selangor,82,maximum,16831.0
2024-01-01,Selangor,83,mean,17024.0
2024-01-01,Selangor,83,median,17052.0
2024-01-01,Selangor,83,minimum,16832.0
2024-01-01,Selangor,83,maximum,17214.0
2024-01-01,Selangor,84,mean,17427.0
2024-01-01,Selangor,84,median,17411.0
2024-01-01,Selangor,84,minimum,17216.0
2024-01-01,Selangor,84,maximum,17703.0
2024-01-01,Selangor,85,mean,17923.0
2024-01-01,Selangor,85,median,17912.0
2024-01-01,Selangor,85,minimum,17704.0
2024-01-01,Selangor,85,maximum,18094.0
2024-01-01,Selangor,86,mean,18379.0
2024-01-01,Selangor,86,median,18383.0
2024-01-01,Selangor,86,minimum,18105.0
2024-01-01,Selangor,86,maximum,18611.0
2024-01-01,Selangor,87,mean,18911.0
2024-01-01,Selangor,87,median,18909.0
2024-01-01,Selangor,87,minimum,18615.0
2024-01-01,Selangor,87,maximum,19191.0
2024-01-01,Selangor,88,mean,19532.0
2024-01-01,Selangor,88,median,19546.0
2024-01-01,Selangor,88,minimum,19216.0
2024-01-01,Selangor,88,maximum,19854.0
2024-01-01,Selangor,89,mean,20296.0
2024-01-01,Selangor,89,median,20324.0
2024-01-01,Selangor,89,minimum,19868.0
2024-01-01,Selangor,89,maximum,20798.0
2024-01-01,Selangor,90,mean,21173.0
2024-01-01,Selangor,90,median,21131.0
2024-01-01,Selangor,90,minimum,20801.0
2024-01-01,Selangor,90,maximum,21617.0
2024-01-01,Selangor,91,mean,22090.0
2024-01-01,Selangor,91,median,22129.0
2024-01-01,Selangor,91,minimum,21623.0
2024-01-01,Selangor,91,maximum,22565.0
2024-01-01,Selangor,92,mean,23152.0
2024-01-01,Selangor,92,median,23105.0
2024-01-01,Selangor,92,minimum,22583.0
2024-01-01,Selangor,92,maximum,23944.0
2024-01-01,Selangor,93,mean,24585.0
2024-01-01,Selangor,93,median,24599.0
2024-01-01,Selangor,93,minimum,23956.0
2024-01-01,Selangor,93,maximum,25165.0
2024-01-01,Selangor,94,mean,25838.0
2024-01-01,Selangor,94,median,25869.0
2024-01-01,Selangor,94,minimum,25188.0
2024-01-01,Selangor,94,maximum,26485.0
2024-01-01,Selangor,95,mean,27604.0
2024-01-01,Selangor,95,median,27586.0
